description,title,country,region,postal code,locality,extend address,name
"
	Netpozitif Datacenter is located in the area Istanbul, Turkey (Türkiye), and the colocation data center is not  carrier neutral. The data center was last updated on 22-12-2009.",Netpozitif Datacenter,Turkey,Umraniye,34770,Istanbul,Netpozitif Datacenter,Netpozitif Telekomünikasyon Hizmetleri Ltd. Sti.
"
	BBW Launceston is located in the area Launceston, Australia, and the colocation data center is not  carrier neutral. The data center was last updated on 18-12-2009.",BBW Launceston,Australia,Tasmania,7250,Launceston,BBW Launceston,BBW Telecom
"
	SDELS is located in the area Maldonado, Uruguay (Oriental Republic of Uruguay), and the colocation data center is not  carrier neutral. The data center was last updated on 13-02-2014.",SDELS,Uruguay,Maldonado,20100,Punta del Este,SDELS,Servidores del Sur
"
	DCoostkamp is located in the area Bruges (Brugge), Belgium, and the colocation data center is not  carrier neutral. The data center was last updated on 29-03-2016.",DCoostkamp,Belgium,west vlaanderen,8020,Oostkamp,DCoostkamp,DCSTAR DATACENTERS
"
	1250 Blvd Rene Levesque West is located in the area Montreal, Canada.",1250 Blvd Rene Levesque West,,,,,,
"
	1080 Beaver Hall is located in the area Montreal, Canada.",1080 Beaver Hall,,,,,,
"
	ASPSERVEUR 1 is located in the area Marseille, France (Française), and the colocation data center is  carrier neutral. The data center was last updated on 10-02-2014.",ASPSERVEUR 1,France,,13600,La Ciotat,ASPSERVEUR 1,ASPSERVEUR
"
	Ad Valem France is located in the area Paris, France (Française), and the colocation data center is  carrier neutral. The data center was last updated on 17-12-2010.",Ad Valem France,France,,93200,Saint Denis,Ad Valem France,Ad Valem Technologies
"
	ABTInfo.net is located in the area Coimbatore, India, and the colocation data center is not  carrier neutral. The data center was last updated on 20-07-2015.",ABTInfo.net,India,Tamilnadu,642003,Pollachi,ABTInfo.net,ABTInfo.net Data Center
"
	Dynaworx Site 3 is located in the area Vancouver, Canada, and the colocation data center is not  carrier neutral. The data center was last updated on 02-11-2009.",Dynaworx Site 3,Canada,BC,V5Z 1K7,Vancouver,Dynaworx Site 3,Dynaworx (By Domain Web Services Inc.)
"
	Redcentric Harrogate is located in the area Leeds, United Kingdom (UK), and the colocation data center is  carrier neutral. The data center was last updated on 01-07-2014.",Redcentric Harrogate,United Kingdom,,HG3 1UG,Harrogate,Redcentric Harrogate,Redcentric
"
	Datacenter DATAGROUP is located in the area Kiev, Ukraine (Ukrayina), and the colocation data center is not  carrier neutral. The data center was last updated on 05-11-2009.",Datacenter DATAGROUP,Ukraine,,03005,Kiev,Datacenter DATAGROUP,DATAGROUP
"
	OrbitCom, Inc. - Walla Walla is located in the area Walla Walla, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 18-11-2011.","OrbitCom, Inc. - Walla Walla",USA,Washington,99362,Walla Walla,"OrbitCom, Inc. - Walla Walla","OrbitCom, Inc."
"
	OrbitCom, Inc. - Coeur d Alene is located in the area Coeur d Alene, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 18-11-2011.","OrbitCom, Inc. - Coeur d Alene",USA,Idaho,83815,Coeur d Alene,"OrbitCom, Inc. - Coeur d Alene","OrbitCom, Inc."
"
	OrbitCom, Inc. - Spokane is located in the area Spokane, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 18-11-2011.","OrbitCom, Inc. - Spokane",USA,Washington,99201,Spokane,"OrbitCom, Inc. - Spokane","OrbitCom, Inc."
"
	EBRC Data Center Windhof-Luxembourg is located in the area Luxembourg, Luxembourg (Luxemburg), and the colocation data center is  carrier neutral. The data center was last updated on 19-02-2014.",EBRC Data Center Windhof-Luxembourg,Luxembourg,,8399,Windhof,EBRC Data Center Windhof-Luxembourg,"ebrc, e-Business & Resilience Centre"
"
	EBRC Data Center Luxembourg City 1 is located in the area Luxembourg, Luxembourg (Luxemburg), and the colocation data center is  carrier neutral. The data center was last updated on 19-02-2014.",EBRC Data Center Luxembourg City 1,Luxembourg,,2453,Luxembourg,EBRC Data Center Luxembourg City 1,"ebrc, e-Business & Resilience Centre"
"
	EBRC Data Center Luxembourg City 2 is located in the area Luxembourg, Luxembourg (Luxemburg), and the colocation data center is  carrier neutral. The data center was last updated on 19-02-2014.",EBRC Data Center Luxembourg City 2,Luxembourg,,2453,Luxembourg,EBRC Data Center Luxembourg City 2,"ebrc, e-Business & Resilience Centre"
"
	EBRC Data Center Kayl -Luxembourg is located in the area Luxembourg, Luxembourg (Luxemburg), and the colocation data center is  carrier neutral. The data center was last updated on 19-02-2014.",EBRC Data Center Kayl -Luxembourg,Luxembourg,,3670,Kayl,EBRC Data Center Kayl -Luxembourg,"ebrc, e-Business & Resilience Centre"
"
	Luxconnect Data Center DC1.1 is located in the area Bettembourg, Luxembourg (Luxemburg), and the colocation data center is  carrier neutral. The data center was last updated on 02-11-2016.",Luxconnect Data Center DC1.1,Luxembourg,,3235,Bettembourg,Luxconnect Data Center DC1.1,Luxconnect S.A.
"
	AcroNOC INC is located in the area Houston, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 23-12-2009.",AcroNOC INC,USA,Texas,77002,Houston,AcroNOC INC,AcroNOC Inc
"
	ANEXIA Klagenfurt is located in the area Klagenfurt, Austria (Österreich), and the colocation data center is  carrier neutral. The data center was last updated on 09-12-2009.",ANEXIA Klagenfurt,Austria,Carinthia,9020,Klagenfurt,ANEXIA Klagenfurt,ANEXIA Internetdienstleistungs GmbH
"
	ND ITG is located in the area Dallas, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 09-11-2009.",ND ITG,USA,Texas,75240,Dallas,ND ITG,Clearview International
"
	Waco ITG is located in the area Waco, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 09-11-2009.",Waco ITG,USA,Texas,76701,Waco,Waco ITG,Clearview International
"
	ClearData is located in the area Phoenix, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 07-02-2010.",ClearData,USA,Arizona,85018,Phoenix,ClearData,Cleardata Networks
"
	Daticum is located in the area Sofia, Bulgaria, and the colocation data center is  carrier neutral. The data center was last updated on 19-09-2014.",Daticum,Bulgaria,,1784,Sofia,,Daticum
"
	Colostore.com is located in the area South Bend, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 24-11-2009.",Colostore.com,USA,Indiana,46613,South Bend,Colostore.com,Colostore Data Center
"
	ATE01 is located in the area Lille, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 19-04-2010.",ATE01,France,Nord,59650,Villeneuve d'ascq,ATE01,ATE
"
	Net4 Data Center Hyderabad is located in the area Hyderabad, India, and the colocation data center is not  carrier neutral. The data center was last updated on 06-04-2010.",Net4 Data Center Hyderabad,India,,500003,Hyderabad,Net4 Data Center Hyderabad,Net4india
"
	Pars National Data Center (PNDC) is located in the area Tehran, Iran, and the colocation data center is not  carrier neutral. The data center was last updated on 04-12-2009.",Pars National Data Center (PNDC),Iran,,15337,Tehran,Pars National Data Center (PNDC),Pars Online
"
	SmarttNet Burnaby is located in the area Vancouver, Canada, and the colocation data center is not  carrier neutral. The data center was last updated on 05-12-2009.",SmarttNet Burnaby,Canada,British Columbia,V5C6N3,Burnaby,SmarttNet Burnaby,SmarttNet
"
	Inter.net Data Center is located in the area Buenos Aires, Argentina (Argentine Republic), and the colocation data center is not  carrier neutral. The data center was last updated on 07-12-2009.",Inter.net Data Center,Argentina,Buenos Aires,1084,Ciudad de Buenos Aires,Inter.net Data Center,Inter.net Argentina
"
	Data First is located in the area ahmedabad, india, and the colocation data center is  carrier neutral. The data center was last updated on 19-03-2014.",Data First,india,gujarat,380054,ahmedabad,Data First,Cloud Planet Technologies Pvt Ltd
"
	American Internet Services (FADC 2) is located in the area San Diego, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 10-12-2009.",American Internet Services (FADC 2),USA,California,92123,San Diego,American Internet Services (FADC 2),American Internet Services
"
	American Internet Services (FADC 3) is located in the area San Diego, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 10-12-2009.",American Internet Services (FADC 3),USA,California,92123,San Diego,American Internet Services (FADC 3),American Internet Services
"
	Iselihof is located in the area Zürich, Switzerland (Schweiz).",Iselihof,,,,,,
"
	MyDatacenter is located in the area Lokeren, Belgium, and the colocation data center is  carrier neutral. The data center was last updated on 20-02-2011.",MyDatacenter,Belgium,,9160,Lokeren,MyDatacenter,Teleweb bvba
"
	Ibercom Telecom is located in the area Madrid, Spain (España), and the colocation data center is  carrier neutral. The data center was last updated on 11-06-2012.",Ibercom Telecom,Spain,,28050,Madrid,Ibercom Telecom,Ibercom
"
	Ibercom Donostia is located in the area Donostia, Spain (España), and the colocation data center is  carrier neutral. The data center was last updated on 11-06-2012.",Ibercom Donostia,Spain,,20018,Donostia - San Sebastián,Ibercom Donostia,Ibercom
"
	BunkerDatacenter is located in the area Goes, The Netherlands (Holland), and the colocation data center is not  carrier neutral. The data center was last updated on 26-01-2010.",BunkerDatacenter,The Netherlands,Zeeland,4481 CA,Kloetinge,,BunkerDatacenter
"
	Datacenter Skanderborg is located in the area Skanderborg, Denmark (Danmark), and the colocation data center is not  carrier neutral. The data center was last updated on 26-01-2010.",Datacenter Skanderborg,Denmark,,8660,Skanderborg,Datacenter Skanderborg,nianet a/s
"
	root is located in the area Luxembourg, Luxembourg (Luxemburg), and the colocation data center is  carrier neutral. The data center was last updated on 11-12-2009.",root,Luxembourg,,7327,Steinsel,root,root SA
"
	European Data Hub is located in the area Luxembourg, Luxembourg (Luxemburg), and the colocation data center is  carrier neutral. The data center was last updated on 27-11-2014.",European Data Hub,Luxembourg,,1882,Luxembourg,European Data Hub,European Data Hub S.A.
"
	Windstream Atlanta is located in the area Atlanta, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-08-2010.",Windstream Atlanta,USA,Georgia,30329,Atlanta,Windstream Atlanta,Windstream
"
	3DC is located in the area Sofia, Bulgaria, and the colocation data center is  carrier neutral. The data center was last updated on 27-05-2010.",3DC,Bulgaria,Sofia,1592,Sofia,,3DC
"
	Datacenter 101, LLC is located in the area Columbus, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 14-12-2009.","Datacenter 101, LLC",USA,Ohio,43215,Columbus,,"Datacenter 101, LLC"
"
	DGN Teknoloji is located in the area Bursa, Turkey (Türkiye), and the colocation data center is  carrier neutral. The data center was last updated on 22-03-2011.",DGN Teknoloji,Turkey,Bursa,16025,Bursa,,DGN Teknoloji
"
	Provdotnet - PDC1 is located in the area Providence, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 13-04-2017.",Provdotnet - PDC1,USA,Rhode Island,02909,Providence,Provdotnet - PDC1,"Provdotnet, LLC"
"
	XSALTO is located in the area Grenoble, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 26-09-2016.",XSALTO,France,,38170,Seyssinet Pariset,,XSALTO
"
	TierPoint Milwaukee is located in the area Milwaukee, usa (America), and the colocation data center is  carrier neutral. The data center was last updated on 23-02-2017.",TierPoint Milwaukee,usa,Wisconsin,53215,Milwaukee,TierPoint Milwaukee,TierPoint
"
	Dora Telekomunikasyon Hizmetleri is located in the area Istanbul, Turkey (Türkiye), and the colocation data center is not  carrier neutral. The data center was last updated on 15-12-2015.",Dora Telekomunikasyon Hizmetleri,Turkey,TR,34722,Istanbul,Dora Telekomunikasyon Hizmetleri,Dora Telekomünikasyon Hizmetleri A.S.
"
	Power Loft @ Innovation is located in the area Manassas, USA (America).",Power Loft @ Innovation,,,,,,
"
	Server Corps is located in the area Mobile, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 29-12-2011.",Server Corps,USA,Alabama,36688,Mobile,,Server Corps
"
	Cyber Building is located in the area Jakarta (Djakarta), Indonesia.",Cyber Building,,,,,,
"
	Asia Tone Limited is located in the area Hong Kong, Hong Kong (Hong Kong, SAR of China), and the colocation data center is  carrier neutral. The data center was last updated on 28-07-2010.",Asia Tone Limited,Hong Kong,,852,Hong Kong,,Asia Tone Limited
"
	MicroLink Sõle Datacenter is located in the area Tallinn, Estonia (Eesti Vabariik), and the colocation data center is not  carrier neutral. The data center was last updated on 12-01-2010.",MicroLink Sõle Datacenter,Estonia,,10611,Tallinn,MicroLink Sõle Datacenter,MicroLink Estonia
"
	MicroLink Endla DataCenter is located in the area Tallinn, Estonia (Eesti Vabariik), and the colocation data center is not  carrier neutral. The data center was last updated on 12-01-2010.",MicroLink Endla DataCenter,Estonia,,15033,Tallinn,MicroLink Endla DataCenter,MicroLink Estonia
"
	MicroLink Pärnu mnt Datacenter is located in the area Tallinn, Estonia (Eesti Vabariik), and the colocation data center is not  carrier neutral. The data center was last updated on 12-01-2010.",MicroLink Pärnu mnt Datacenter,Estonia,,11317,Tallinn,MicroLink Pärnu mnt Datacenter,MicroLink Estonia
"
	Sofia Teleport is located in the area Sofia, Bulgaria, and the colocation data center is  carrier neutral. The data center was last updated on 17-05-2012.",Sofia Teleport,Bulgaria,,1784,Sofia,Sofia Teleport,Neterra Ltd
"
	Data Center Cloche D'Or (DCC) is located in the area Luxembourg, Luxembourg (Luxemburg), and the colocation data center is  carrier neutral. The data center was last updated on 21-09-2007.",Data Center Cloche D'Or (DCC),Luxembourg,,2530,Luxembourg,Data Center Cloche D'Or (DCC),SecureIT S.A.
"
	CTD  EDD is located in the area Alentejo, Portugal, and the colocation data center is not  carrier neutral. The data center was last updated on 18-01-2010.",CTD  EDD,Portugal,,7000-171,Évora,CTD  EDD,ADRAL S.A.
"
	TierPoint Omaha-Midlands is located in the area Omaha, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 23-02-2017.",TierPoint Omaha-Midlands,USA,Nebraska,68046,Papillion,TierPoint Omaha-Midlands,TierPoint
"
	Layer42 Mountain View is located in the area Mountain View, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-02-2010.",Layer42 Mountain View,USA,California,94043,Mountain View,Layer42 Mountain View,Layer42 Networks
"
	nGenX - Brookfield is located in the area Milwaukee, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 23-03-2010.",nGenX - Brookfield,USA,Wisconsin,53005,Brookfield,nGenX - Brookfield,nGenX
"
	Melbourne (Turing House) is located in the area Manchester, United Kingdom (UK), and the colocation data center is not  carrier neutral. The data center was last updated on 14-02-2014.",Melbourne (Turing House),United Kingdom,,M15 5RL,Manchester,Melbourne (Turing House),Melbourne Server Hosting
"
	Netbone Digital is located in the area Chur, Switzerland (Schweiz), and the colocation data center is not  carrier neutral. The data center was last updated on 25-01-2010.",Netbone Digital,Switzerland,Graubuenden,7000,Chur,,Netbone Digital
"
	ARK Data Center is located in the area Fort Lauderdale, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 25-01-2010.",ARK Data Center,USA,Florida,33060,Pompano Beach,ARK Data Center,CIN- ARK Data Center
"
	ALOG-RJ is located in the area Rio de Janeiro, Brazil (Brasil), and the colocation data center is  carrier neutral. The data center was last updated on 25-01-2010.",ALOG-RJ,Brazil,RJ,22270-010,Rio de Janeiro,ALOG-RJ,ALOG Datacenters do Brasil S/A
"
	ALOG-SP is located in the area Sao Paulo (São Paulo), Brazil (Brasil), and the colocation data center is  carrier neutral. The data center was last updated on 25-01-2010.",ALOG-SP,Brazil,SP,01008-010,São Paulo,ALOG-SP,ALOG Datacenters do Brasil S/A
"
	ColoGuys is located in the area Dallas, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 26-01-2010.",ColoGuys,USA,Texas,75247,Dallas,ColoGuys,"Cologuys, Inc"
"
	PEER 1 Northeast Toronto is located in the area Toronto, Canada, and the colocation data center is  carrier neutral. The data center was last updated on 26-01-2010.",PEER 1 Northeast Toronto,Canada,,M1X 1E4,Scarborough,PEER 1 Northeast Toronto,Cogeco Peer 1
"
	maxnod2 is located in the area Geneva FR, France (Française), and the colocation data center is  carrier neutral. The data center was last updated on 28-01-2010.",maxnod2,France,,01630,Saint Genis Pouilly,maxnod2,Maxnod
"
	Interactive 3D is located in the area Rotterdam, The Netherlands (Holland), and the colocation data center is  carrier neutral. The data center was last updated on 27-01-2010.",Interactive 3D,The Netherlands,ZH,3044BC,Rotterdam,,Interactive 3D
"
	Goleta is located in the area Goleta, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 27-01-2010.",Goleta,USA,California,93117,Goleta,Goleta,Impulse Advanced Communications
"
	Santa Barbara is located in the area Santa Barbara, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 27-01-2010.",Santa Barbara,USA,California,93101,Santa Barbara,Santa Barbara,Impulse Advanced Communications
"
	725 Wells is located in the area Chicago, USA (America).",725 Wells,,,,,,
"
	myServer is located in the area Bucharest, Romania, and the colocation data center is  carrier neutral. The data center was last updated on 23-04-2012.",myServer,Romania,,042159,Bucharest,myServer,MY SERVER MEDIA
"
	Digital Fortress Downtown Seattle is located in the area Seattle, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 13-05-2014.",Digital Fortress Downtown Seattle,USA,Washington,98121,Seattle,Digital Fortress Downtown Seattle,Digital Fortress
"
	Montgomery Westland Bunker is located in the area Montgomery TX, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 29-01-2010.",Montgomery Westland Bunker,USA,Texas,77316,Montgomery,,Montgomery Westland Bunker
"
	CBTS - Lombard is located in the area Chicago, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 01-02-2010.",CBTS - Lombard,USA,Illinois,60148,Lombard,CBTS - Lombard,CBTS
"
	Colocation BG is located in the area Sofia, Bulgaria, and the colocation data center is not  carrier neutral. The data center was last updated on 03-02-2010.",Colocation BG,Bulgaria,,1000,Sofia,,Colocation BG
"
	TierPoint Maryland is located in the area Baltimore, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-03-2014.",TierPoint Maryland,USA,Maryland,21230,Baltimore,TierPoint Maryland,TierPoint
"
	OneNeck IT Solutions is located in the area Minneapolis, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 28-09-2015.",OneNeck IT Solutions,USA,Minnesota,55344,Eden Prairie,,OneNeck IT Solutions
"
	Telecom Argentina Datacenter is located in the area Buenos Aires, Argentina (Argentine Republic), and the colocation data center is  carrier neutral. The data center was last updated on 15-02-2011.",Telecom Argentina Datacenter,Argentina,Buenos Aires,B1618FBB,Buenos Aires,Telecom Argentina Datacenter,Telecom Argentina
"
	Global-e Datacenter is located in the area Breda, The Netherlands (Holland), and the colocation data center is  carrier neutral. The data center was last updated on 04-02-2010.",Global-e Datacenter,The Netherlands,Noord-Brabant,5121WJ,Rijen,,Global-e Datacenter
"
	Monroe is located in the area Monroe, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 08-02-2010.",Monroe,USA,Louisiana,71201,Monroe,Monroe,Bayou Internet
"
	Zürich nord is located in the area Zürich, Switzerland (Schweiz), and the colocation data center is  carrier neutral. The data center was last updated on 09-02-2010.",Zürich nord,Switzerland,,8152,Zürich,Zürich nord,green.ch
"
	Tulsa Technology Exchange is located in the area Tulsa, USA (America).",Tulsa Technology Exchange,,,,,,
"
	Global Dataplex Lansing is located in the area Lansing, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 09-02-2010.",Global Dataplex Lansing,USA,Michigan,48917,Lansing,Global Dataplex Lansing,Global Dataplex
"
	NCC Balcan-IX - Timisoara is located in the area Timisoara, Romania, and the colocation data center is  carrier neutral. The data center was last updated on 16-05-2011.",NCC Balcan-IX - Timisoara,Romania,Timis,300727,Timisoara,NCC Balcan-IX - Timisoara,Telekom Romania Communications
"
	Provision Data Services is located in the area Dallas, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 17-08-2015.",Provision Data Services,USA,Texas,75201,Dallas,Provision Data Services,Plano Data Center | Global IP Networks
"
	SkyLink - Naples is located in the area Fort Myers, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 18-08-2015.",SkyLink - Naples,USA,Florida,34102,Naples,SkyLink - Naples,SkyLink Data Centers
"
	Pinewood Studios Data Centre is located in the area Slough, United Kingdom (UK), and the colocation data center is not  carrier neutral. The data center was last updated on 10-02-2010.",Pinewood Studios Data Centre,United Kingdom,Buckinghamshire,Sl0 0NH,Iver Heath,Pinewood Studios Data Centre,Pinewood Studios Ltd
"
	SoftLayer - DAL07 is located in the area Dallas, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 02-03-2012.",SoftLayer - DAL07,USA,Texas,75074,Plano,SoftLayer - DAL07,SoftLayer
"
	TerraTel DC Lindholmen is located in the area Gothenburg (Göteborg), Sweden (Sverige), and the colocation data center is  carrier neutral. The data center was last updated on 12-02-2010.",TerraTel DC Lindholmen,Sweden,,417 56,Gothenburg,TerraTel DC Lindholmen,TerraTel AB
"
	Bahnhof - Pionen is located in the area Stockholm, Sweden (Sverige), and the colocation data center is not  carrier neutral. The data center was last updated on 23-03-2012.",Bahnhof - Pionen,Sweden,,11631,Stockholm,Bahnhof - Pionen,Bahnhof
"
	Tech Vault, Inc. is located in the area Burlington, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 20-10-2011.","Tech Vault, Inc.",USA,Vermont,05403,South Burlington,,"Tech Vault, Inc."
"
	data11 is located in the area Solothurn, Switzerland (Schweiz), and the colocation data center is  carrier neutral. The data center was last updated on 17-02-2010.",data11,Switzerland,SO,4500,Solothurn,data11,BSE Software GmbH
"
	Waymark Plano is located in the area Dallas, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 15-02-2010.",Waymark Plano,USA,Texas,75024,Plano,Waymark Plano,Waymark Communications
"
	De Novo DC is located in the area Kiev, Ukraine (Ukrayina), and the colocation data center is  carrier neutral. The data center was last updated on 20-04-2010.",De Novo DC,Ukraine,,04136,Kyiv,De Novo DC,De Novo
"
	Gateway Gulf (KSA) is located in the area Dammam (Ad Dammam), Saudi Arabia (Kingdom of Saudi Arabia (KSA)), and the colocation data center is  carrier neutral. The data center was last updated on 16-02-2010.",Gateway Gulf (KSA),Saudi Arabia,,P.O. Box 180,Dammam,Gateway Gulf (KSA),Gateway Gulf
"
	Duomenu Centras is located in the area Siauliai, Lithuania (Republic of Lithuania), and the colocation data center is  carrier neutral. The data center was last updated on 15-07-2010.",Duomenu Centras,Lithuania,,LT-76140,Siauliai,Duomenu Centras,UAB Duomenu Centras
"
	Rosebank is located in the area Johannesburg (Jozi), South Africa, and the colocation data center is not  carrier neutral. The data center was last updated on 17-02-2010.",Rosebank,South Africa,Gauteng,2121,Johannesburg,Rosebank,Imagine IPS
"
	Telstra International - Cambridge is located in the area Cambridge, United Kingdom (UK), and the colocation data center is not  carrier neutral. The data center was last updated on 01-09-2010.",Telstra International - Cambridge,United Kingdom,,CB4 0WS,Cambridge,Telstra International - Cambridge,Telstra International
"
	LightBound - 731 Henry Street is located in the area Indianapolis, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 01-09-2010.",LightBound - 731 Henry Street,USA,Indiana,46225,Indianapolis,LightBound - 731 Henry Street,"LightBound, LLC"
"
	Nano IT datacenter @ VEF is located in the area Riga, Latvia (Latvija), and the colocation data center is not  carrier neutral. The data center was last updated on 17-02-2010.",Nano IT datacenter @ VEF,Latvia,Rigas,LV-1039,Riga,Nano IT datacenter @ VEF,Sia Nano IT
"
	SteelVault OX-1 is located in the area Oxford, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 17-02-2010.",SteelVault OX-1,USA,Connecticut,06478,Oxford,SteelVault OX-1,SteelVault Data Centers
"
	Hanauer Landstrasse 296-326 is located in the area Frankfurt (Frankfurt am Main), Germany (Deutschland).",Hanauer Landstrasse 296-326,,,,,,
"
	Sure International, The Powerhouse is located in the area St Helier, Jersey (Bailiwick of Jersey), and the colocation data center is  carrier neutral. The data center was last updated on 12-11-2015.","Sure International, The Powerhouse",Jersey,,JE2 3AP,St Helier,"Sure International, The Powerhouse",Sure
"
	Datacenter Brugg is located in the area Aargau (Kanton Aargau), Switzerland (Schweiz), and the colocation data center is  carrier neutral. The data center was last updated on 19-02-2010.",Datacenter Brugg,Switzerland,,5200,Brugg,Datacenter Brugg,green.ch
"
	Lupfig Datacenter is located in the area Aargau (Kanton Aargau), Switzerland (Schweiz), and the colocation data center is  carrier neutral. The data center was last updated on 19-02-2010.",Lupfig Datacenter,Switzerland,,5242,Lupfig,Lupfig Datacenter,green.ch
"
	nGenX - Evansville is located in the area Evansville, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 23-03-2010.",nGenX - Evansville,USA,Indiana,47715,Evansville,nGenX - Evansville,nGenX
"
	ONO II - Atocha is located in the area Madrid, Spain (España), and the colocation data center is not  carrier neutral. The data center was last updated on 22-02-2010.",ONO II - Atocha,Spain,,28012,Madrid,ONO II - Atocha,ONO
"
	ONO I - La Florida is located in the area Madrid, Spain (España), and the colocation data center is not  carrier neutral. The data center was last updated on 22-02-2010.",ONO I - La Florida,Spain,,28023,Aravaca,ONO I - La Florida,ONO
"
	ONO Barcelona I is located in the area Barcelona, Spain (España), and the colocation data center is not  carrier neutral. The data center was last updated on 22-02-2010.",ONO Barcelona I,Spain,,08005,Barcelona,ONO Barcelona I,ONO
"
	CBTS Cincinnati Data Center is located in the area Cincinnati, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-02-2010.",CBTS Cincinnati Data Center,USA,Ohio,45202,Cincinnati,CBTS Cincinnati Data Center,Cincinnati Bell Technology Solutions
"
	Latechco AP is located in the area Montevideo, Uruguay (Oriental Republic of Uruguay), and the colocation data center is  carrier neutral. The data center was last updated on 11-08-2014.",Latechco AP,Uruguay,Montevideo,11800,Montevideo,Latechco AP,Latechco
"
	Comarch Data Center is located in the area Krakow, Poland (Polska), and the colocation data center is not  carrier neutral. The data center was last updated on 12-08-2015.",Comarch Data Center,Poland,,31-864,Kraków,Comarch Data Center,Comarch
"
	34 St. Martin Drive is located in the area Marlborough, USA (America).",34 St. Martin Drive,,,,,,
"
	Hamilton Managed Hosting is located in the area Grand Island, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 25-02-2010.",Hamilton Managed Hosting,USA,Nebraska,68818,Aurora,,Hamilton Managed Hosting
"
	Datahouse Alkmaar(amsterdam Area) is located in the area Amsterdam, The Netherlands (Holland), and the colocation data center is  carrier neutral. The data center was last updated on 27-11-2011.",Datahouse Alkmaar(amsterdam Area),The Netherlands,Amsterdam,1821BT,Alkmaar,Datahouse Alkmaar(amsterdam Area),Datahouse Datacenters
"
	CBTS Hamilton Data Center is located in the area Cincinnati, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-02-2010.",CBTS Hamilton Data Center,USA,Ohio,45011,Hamilton,CBTS Hamilton Data Center,Cincinnati Bell Technology Solutions
"
	CBTS Gold Coast Data Center is located in the area Cincinnati, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-02-2010.",CBTS Gold Coast Data Center,USA,Ohio,45249,Blue Ash,CBTS Gold Coast Data Center,Cincinnati Bell Technology Solutions
"
	CBTS Mason Data Center is located in the area Akron Canton, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-02-2010.",CBTS Mason Data Center,USA,Ohio,45040,Mason,CBTS Mason Data Center,Cincinnati Bell Technology Solutions
"
	CBTS Lebanon Data Center is located in the area Cincinnati, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-02-2010.",CBTS Lebanon Data Center,USA,Ohio,45036,Lebanon,CBTS Lebanon Data Center,Cincinnati Bell Technology Solutions
"
	CBTS Lombard Data Center is located in the area Chicago, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-02-2010.",CBTS Lombard Data Center,USA,Illinois,60148,Lombard,CBTS Lombard Data Center,Cincinnati Bell Technology Solutions
"
	CBTS Florence Data Center is located in the area Cincinnati, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 26-02-2010.",CBTS Florence Data Center,USA,Kentucky,41042,Florence,CBTS Florence Data Center,Cincinnati Bell Technology Solutions
